2.320908 -0.812798 -0.328512 0.644140 0.269743 -1.992396
-0.652157 0.379266 -0.615785 0.267264 -2.457816 1.267942
0.247782 0.283685 -0.911745 1.461513 1.628086 0.663962
-1.055910 1.313141 1.090003 1.997573 1.304847 -0.034093
-2.494896 -0.136723 0.246535 0.036603 1.479210 2.248361
0.752676 -0.071398 -2.228588 1.695383 0.661537 1.475912
-0.559993 -1.478370 0.271513 -0.242044 1.956690 0.288480
-0.884868 -1.101799 -0.390966 0.106998 -2.168835 1.275835
-1.049649 0.168917 -0.060477 1.561570 -2.540952 1.110126
