0.137873 0.596702 0.161247 0.633295
0.704444 0.081264 0.206696 0.738626
-0.560490 0.291137 0.105141 0.640284
-0.279419 0.523069 -0.461109 0.751198
-0.052626 0.692247 -0.282893 0.749669
-0.574744 0.173559 0.369048 0.704734
-0.487785 0.064657 -0.450487 0.667123
-0.578301 0.173409 0.395814 0.721922
-0.643817 -0.490054 -0.142242 0.821514
