1.725526 -0.604291 -0.244239 0.478899 0.200546 -1.481287
-0.484859 0.281973 -0.457818 0.198702 -1.827313 0.942677
0.184219 0.210911 -0.677855 1.086591 1.210433 0.493636
-0.785038 0.976281 0.810385 1.485136 0.970115 -0.025347
-1.854880 -0.101650 0.183292 0.027214 1.099748 1.671589
0.559592 -0.053082 -1.656889 1.260467 0.491833 1.097296
-0.416338 -1.099124 0.201862 -0.179952 1.454740 0.214476
-0.657873 -0.819155 -0.290672 0.079550 -1.612464 0.948545
-0.780383 0.125584 -0.044963 1.160980 -1.889122 0.825346
